418260.000,4851380.000,5.990
418280.000,4851380.000,5.840
418300.000,4851380.000,5.818
418320.000,4851380.000,5.821
418340.000,4851380.000,5.804
418360.000,4851380.000,5.948
418380.000,4851380.000,5.796
418400.000,4851380.000,5.478
418420.000,4851380.000,5.433
418440.000,4851380.000,5.438
418460.000,4851380.000,5.257
418480.000,4851380.000,5.270
418500.000,4851380.000,4.960
418520.000,4851380.000,4.946
418140.000,4851400.000,5.984
418160.000,4851400.000,5.947
418180.000,4851400.000,6.019
418200.000,4851400.000,6.057
418220.000,4851400.000,6.002
418240.000,4851400.000,6.035
418260.000,4851400.000,6.076
418280.000,4851400.000,5.871
418300.000,4851400.000,5.822
